group_uid,group_url,found_via,group_type_manual,london_wide,sub_london,borough_name,ward_gss,lat_long_google_maps,osm_ids_merged,large_object_osm_id,place_name_manual,recoded,fb_group_name,fb_description,fb_privacy,fb_found,creation_year,creation_yymm,creation_date,fb_place,fb_group_type,stats_collection_date,members_n,lastmonth_posts,dailyposts,group_rules_str,posts_per_member,size,activity_level,posts_per_1kmember,activity_per_user_level,geoscale_l2,geoscale,geoscale_level,geoscale_type
911913065936353,https://en-gb.facebook.com/groups/911913065936353,facebook_search_manual,"support, volunteer & conservation",FALSE,,Kensington and Chelsea,,,,,,FALSE,Kensington & Chelsea Area 5 Mutual Aid,"Specifically for residents of the Borough of Kensington & Chelsea Area 5 (Stanley, Courtfield and Redcliffe).	A page dedicated to those in our community that need support, as well as those who are able to offer help in this time of crisis. 	Non-profit and volunteer run.	Please post freely. Exchange ideas on how best to help or let the community know what you need. 	Join the whatsapp group here: 	https://chat.whatsapp.com/HS9AUTyUuqL8aC6gn6fH6T	 	See less",Private,TRUE,2020,2020-03,2020-03-17T00:00:00Z,no place,General,2022-09-26,232,1,0,"Kensington & Chelsea Area 5 Mutual Aid	About this group	Specifically for residents of the Borough of Kensington & Chelsea Area 5 (Stanley, Courtfield and Redcliffe).	A page dedicated to those in our community that need support, as well as those who are able to offer help in this time of crisis. 	Non-profit and volunteer run.	Please post freely. Exchange ideas on how best to help or let the community know what you need. 	Join the whatsapp group here: 	https://chat.whatsapp.com/HS9AUTyUuqL8aC6gn6fH6T	 	See less	Private	Only members can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 17 March 2020. Name last changed on 18 March 2020.	 	See More	Members 	 	 · 	232	no admin	Activity	No new posts today	1	 in the last month	232 total members	No new members in the last week	Created on 	2 years ago",0.004,small,low,4.31034482758621,low,2_borough,2_borough,2,borough
959359390767333,https://en-gb.facebook.com/groups/959359390767333,facebook_search_manual,"support, volunteer & conservation",FALSE,,Hackney,,"51.55041094897525, -0.056028537499004244",,,,FALSE,The Loop @ Pembury,"BE PART OF THE RE-USE REVOLUTION in Hackney, East London! 	The Loop @ Pembury hopes to turn reuse, upcycling and repairing into a force for good! 	Our aim is simple but ambitious: We want to make Pembury the greenest estate in Europe. Imagine that! 	1) We've set up a workshop on the estate, out of which quality secondhand furniture is restored and made available for purchase! Items are sold at super, cheap prices and Peabody residents get first chance to buy. Promise!	And...	2) We've set up a collection service. All Pembury residents now have an alternative.  Rather than dump reusable furniture and appliances outside as waste, residents can now call us and donate their unwanted items to the Loop. We don't profit, all money raised is reinvested in the workshop and in training opportunities for residents.	When residents arrange a collection with us, we will come within 24 hours and collect the item you have to donate. Promise!	Our Group	========	The Loop @ Pembury is a group for all!  We're looking to talk to residents who may wish to get involved in promoting the project on the estate, and Hackney residents who, like us, think the project is fabulous and worth supporting. 	- If you want to be part of a BIG project with massive aims, join the group!	- If you enjoy carpentry, fixing things or up-cycling, join us! 	- If you're on the look out for some quality secondhand furniture, join us! We'll show you what's for sale.	- If you just want to be a nosey neighbour, that's fine too! 	We'll be regularly updating our Facebook page. This will be a good place to sneak a peak at what The Loop @ Pembury and all the residents who are helping us are up to. There'll be loads of cool photos too, for you to share with others.	Your unwanted furniture	==================	By donating to The Loop, you not only support the training of other residents, you also don't contribute unnecessary waste which costs a FORTUNE to remove and never looks good all stacked up beside the bins. 	What we sell is affordable, and by passing on your unwanted items, you give people a chance to furnish their homes who might not otherwise be able to afford it. Everyone's a winner!	Contact the Pembury Loop	=====================	Please do post a comment. It would be great to hear from you. You can help us kickstart the revolution!	If you're a Pembury resident and wish to arrange a collection, find out more, or become a volunteer tel: [REDACTED], or email us at pembury.reuse@groundwork.org.uk.	This project originally kicked off with funding from the European Commission’s LIFE + Programme, and is currently funded by the North London Waste Authority, blowup media, Peabody and Groundwork London. 	See less",Public,TRUE,2015,2015-12,2015-12-15T00:00:00Z,no place,General,2022-09-26,351,1,0,"The Loop @ Pembury	About this group	BE PART OF THE RE-USE REVOLUTION in Hackney, East London! 	The Loop @ Pembury hopes to turn reuse, upcycling and repairing into a force for good! 	Our aim is simple but ambitious: We want to make Pembury the greenest estate in Europe. Imagine that! 	1) We've set up a workshop on the estate, out of which quality secondhand furniture is restored and made available for purchase! Items are sold at super, cheap prices and Peabody residents get first chance to buy. Promise!	And...	2) We've set up a collection service. All Pembury residents now have an alternative.  Rather than dump reusable furniture and appliances outside as waste, residents can now call us and donate their unwanted items to the Loop. We don't profit, all money raised is reinvested in the workshop and in training opportunities for residents.	When residents arrange a collection with us, we will come within 24 hours and collect the item you have to donate. Promise!	Our Group	========	The Loop @ Pembury is a group for all!  We're looking to talk to residents who may wish to get involved in promoting the project on the estate, and Hackney residents who, like us, think the project is fabulous and worth supporting. 	- If you want to be part of a BIG project with massive aims, join the group!	- If you enjoy carpentry, fixing things or up-cycling, join us! 	- If you're on the look out for some quality secondhand furniture, join us! We'll show you what's for sale.	- If you just want to be a nosey neighbour, that's fine too! 	We'll be regularly updating our Facebook page. This will be a good place to sneak a peak at what The Loop @ Pembury and all the residents who are helping us are up to. There'll be loads of cool photos too, for you to share with others.	Your unwanted furniture	==================	By donating to The Loop, you not only support the training of other residents, you also don't contribute unnecessary waste which costs a FORTUNE to remove and never looks good all stacked up beside the bins. 	What we sell is affordable, and by passing on your unwanted items, you give people a chance to furnish their homes who might not otherwise be able to afford it. Everyone's a winner!	Contact the Pembury Loop	=====================	Please do post a comment. It would be great to hear from you. You can help us kickstart the revolution!	If you're a Pembury resident and wish to arrange a collection, find out more, or become a volunteer tel: 07506 741 929, or email us at pembury.reuse@groundwork.org.uk.	This project originally kicked off with funding from the European Commission’s LIFE + Programme, and is currently funded by the North London Waste Authority, blowup media, Peabody and Groundwork London. 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 15 December 2015	 	See More	Members 	 	 · 	351	Meet	 and 	Steve	 are admins.	Activity	No new posts today	1	 in the last month	351 total members	No new members in the last week	Created on 	6 years ago",0.003,small,low,2.84900284900285,low,6_poi,6_poi,6,poi
AdhdRichmond,https://en-gb.facebook.com/groups/AdhdRichmond,facebook_search_manual,"support, volunteer & conservation",FALSE,,Richmond upon Thames; Kingston upon Thames,,,,,,FALSE,ADHD Embrace Parents' Forum,ADHD Embrace offers this closed group forum for use only by parents/carers of young people with ADHD and all its comorbidities.	You can chat her	…	 	See more,Private,TRUE,2016,2016-12,2016-12-02T00:00:00Z,"London, United Kingdom",General,2022-09-26,1306,34,3,1	No promotions or spam	2	Be kind and courteous	3	Respect everyone's privacy,0.026,small,medium,26.0336906584992,medium,2_borough,2_borough,2,borough
artauctionlondon,https://en-gb.facebook.com/groups/artauctionlondon,facebook_search_manual,"support, volunteer & conservation",FALSE,,Kensington and Chelsea,,"51.51420200230969, -0.2154160605491873",,,,FALSE,Art4Grenfell,"Art4Grenfell announces UK’s largest City-based charity art	 auction in aid of Grenfell Tower residents	Supported By Bonhams and RBS	The ‘Art4Grenfell’ group has been created to raise funds to support the homeless residents and survivors of the Grenfell fire tragedy. Organiser and founder Hercules Fisherman has brought together many esteemed London and international artists from around the world, who have been touched by this tragedy. The sole objective is to raise as much money as possible through one of the UK’s largest Charity Art auctions, which will be hosted at the RBS headquarters in the City of London with Colin Sheaf, Bonhams UK Chairman, as auctioneer. The auction is open to all guests with admission by ticket only, and is being held on Wednesday 25 October at The Atrium, 3rd Floor, 250 Bishopsgate EC2M 2AA with the Preview and Reception from 6.00pm, followed by the Live Auction starting at 7.00pm. Admission is by pre-purchased ticket only, with all seated and standing tickets available for purchase exclusively online at 	www.Art4Grenfell.org	Every lot in the auction will be listed and where possible illustrated online from Tuesday 10 October until the live auction. Hercules Fisherman, Organiser of Art4Grenfell commented: “We are overwhelmed with the response and have been generously donated works by over 100 artists for the auction on Wednesday 25 October. The donors include many well-known and respected names such as: Alison Hunter, Dame Zandra Rhodes, Andrew Logan, Chris Moon, Paul Freud, Boy George, Gilbert and George, Dee Izmail, Darren Coffield and Jonty Hurwitz”.	The aim is to have as many eminent artists’ works as possible donated and delivered by 6pm on Wednesday 18 October in order to raise funds for the survivors and their families. All proceeds will be donated through the K&C Foundation, a local independent charity based in North Kensington, which works with the local community to tackle inequalities and hardships faced by many across the Borough. Following the tragic event at Grenfell Tower, the K&C Foundation set up a fundraising appeal for those affected by the Grenfell Tower tragedy.	“We are really grateful to Art4Grenfell for this initiative to raise funds for the survivors from Grenfell Tower.” commented Susan Dolton, Director of K&C Foundation.	Colin Sheaf, Bonhams Chairman commented: “This will be an exhilarating art auction, with many acclaimed and noteworthy iconic artists from the UK and abroad kindly donating a painting (or work of art to honour the victims of this tragic loss of life in London.”	There are only a limited number of Live Auction tickets, which can only be bought online via 	www.art4Grenfell.org	 as well as a Silent Auction running parallel. 	See less",Public,TRUE,2017,2017-06,2017-06-15T00:00:00Z,no place,General,2022-09-26,686,0,0,"Art4Grenfell	About this group	Art4Grenfell announces UK’s largest City-based charity art	 auction in aid of Grenfell Tower residents	Supported By Bonhams and RBS	The ‘Art4Grenfell’ group has been created to raise funds to support the homeless residents and survivors of the Grenfell fire tragedy. Organiser and founder Hercules Fisherman has brought together many esteemed London and international artists from around the world, who have been touched by this tragedy. The sole objective is to raise as much money as possible through one of the UK’s largest Charity Art auctions, which will be hosted at the RBS headquarters in the City of London with Colin Sheaf, Bonhams UK Chairman, as auctioneer. The auction is open to all guests with admission by ticket only, and is being held on Wednesday 25 October at The Atrium, 3rd Floor, 250 Bishopsgate EC2M 2AA with the Preview and Reception from 6.00pm, followed by the Live Auction starting at 7.00pm. Admission is by pre-purchased ticket only, with all seated and standing tickets available for purchase exclusively online at 	www.Art4Grenfell.org	Every lot in the auction will be listed and where possible illustrated online from Tuesday 10 October until the live auction. Hercules Fisherman, Organiser of Art4Grenfell commented: “We are overwhelmed with the response and have been generously donated works by over 100 artists for the auction on Wednesday 25 October. The donors include many well-known and respected names such as: Alison Hunter, Dame Zandra Rhodes, Andrew Logan, Chris Moon, Paul Freud, Boy George, Gilbert and George, Dee Izmail, Darren Coffield and Jonty Hurwitz”.	The aim is to have as many eminent artists’ works as possible donated and delivered by 6pm on Wednesday 18 October in order to raise funds for the survivors and their families. All proceeds will be donated through the K&C Foundation, a local independent charity based in North Kensington, which works with the local community to tackle inequalities and hardships faced by many across the Borough. Following the tragic event at Grenfell Tower, the K&C Foundation set up a fundraising appeal for those affected by the Grenfell Tower tragedy.	“We are really grateful to Art4Grenfell for this initiative to raise funds for the survivors from Grenfell Tower.” commented Susan Dolton, Director of K&C Foundation.	Colin Sheaf, Bonhams Chairman commented: “This will be an exhilarating art auction, with many acclaimed and noteworthy iconic artists from the UK and abroad kindly donating a painting (or work of art to honour the victims of this tragic loss of life in London.”	There are only a limited number of Live Auction tickets, which can only be bought online via 	www.art4Grenfell.org	 as well as a Silent Auction running parallel. 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 15 June 2017. Name last changed on 8 September 2017.	 	See More	Members 	 	 · 	686	Herxfriendslive	 and 	Hercules	 are admins.	Activity	No new posts today	No posts in the last month	686 total members	No new members in the last week	Created on 	5 years ago",0,small,inactive,0,inactive,6_poi,6_poi,6,poi
BarkingandDagenhamVolunteerCentre,https://en-gb.facebook.com/groups/BarkingandDagenhamVolunteerCentre,facebook_search_manual,"support, volunteer & conservation",FALSE,,Barking and Dagenham,,,,,,FALSE,Barking & Dagenham Volunteer Bureau,"Barking & Dagenham Volunteer Bureau was established in 1992 with the aims of working towards relieving the isolation felt by many members of the community of Barking & Dagenham. In order to achieve this, the Bureau has developed a number of services to work with vulnerable people as well as supporting the individuals and organisations within the Borough who offer their time and services for the same aim.	Our Current Services:	Volunteer Recruitment, Support and Training	Criminal Records Bureau Disclosure Service	Stay At Home Project	Volunteers to undertake Odd Jobs and Gardening for the elderly and disabled residents of the Borough. 	See less",Public,TRUE,2011,2011-06,2011-06-27T00:00:00Z,no place,General,2022-09-26,5736,437,15,"Barking & Dagenham Volunteer Bureau	About this group	Barking & Dagenham Volunteer Bureau was established in 1992 with the aims of working towards relieving the isolation felt by many members of the community of Barking & Dagenham. In order to achieve this, the Bureau has developed a number of services to work with vulnerable people as well as supporting the individuals and organisations within the Borough who offer their time and services for the same aim.	Our Current Services:	Volunteer Recruitment, Support and Training	Criminal Records Bureau Disclosure Service	Stay At Home Project	Volunteers to undertake Odd Jobs and Gardening for the elderly and disabled residents of the Borough. 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 27 June 2011	 	See More	Members 	 	 · 	5.7K	Sarj	 and 2 other members are admins.	Activity	15	 new posts today	437	 in the last month	5,736 total members	No new members in the last week	Created on 	11 years ago",0.076,medium,high,76.1854951185495,high,2_borough,2_borough,2,borough
BromleyBrighterBeginnings,https://en-gb.facebook.com/groups/BromleyBrighterBeginnings,facebook_search_manual,"support, volunteer & conservation",FALSE,,Bromley,,,,,,FALSE,Bromley Brighter Beginnings,Welcome to the Bromley Brighter Beginnings Facebook group!  We created this group to connect our supporters and volunteers to facilitate the col	…	 	See more,Public,TRUE,2012,2012-12,2012-12-04T00:00:00Z,no place,General,2022-09-26,8462,114,1,1	Be Kind and Courteous	2	No Promotions or Spam	3	General Donations Requests	4	Supporter Inventory	5	Families need to be referred to receive help	6	The admins have sent you a note,0.013,medium,medium,13.4719924367762,medium,2_borough,2_borough,2,borough
deafumbrellagroup,https://en-gb.facebook.com/groups/deafumbrellagroup,facebook_search_manual,"support, volunteer & conservation",FALSE,,Bromley,,,,,,FALSE,Deaf Umbrella Group,"Welcome to Deaf Umbrella Group! You are here because you want to receive all sorts of information related to deaf community, sign language inter	…	 	See more",Public,TRUE,2018,2018-01,2018-01-18T00:00:00Z,"London, United Kingdom	 	 · 	Deptford, Newham, United Kingdom",General,2022-09-26,1373,24,0,"Deaf Umbrella Group	About this group	Welcome to Deaf Umbrella Group! You are here because you want to receive all sorts of information related to deaf community, sign language inter	…	 	See more	Public	Anyone can see group content and who follows the group.	Visible	Anyone can find this group.	London, United Kingdom	 	 · 	Deptford, Newham, United Kingdom	General	History	Group created on 18 January 2018	 	See More	Members 	 	 · 	1.4K	Rachel	 is an admin.	Activity	No new posts today	24	 in the last month	1,373 total followers	No new followers in the last week	Created on 	4 years ago",0.017,small,low,17.4799708667152,medium,2_borough,2_borough,2,borough
dental.optical.advice,https://en-gb.facebook.com/groups/dental.optical.advice,facebook_search_manual,"support, volunteer & conservation",FALSE,,Barnet; Enfield,,,27729031; 1755356236,,,FALSE,Free Dental & Optical Advice Friern Barnet Southgate Finchley Bounds Green,"Hi, welcome to this group to provide free dental and optical advice to the local community.  Feel free to post any questions you may have and we will do our best to answer them. If you find the information useful, please invite your family and friends to the group so they also can benefit from the advice during these times, when access to a dentists or optician is difficult.	 	See less",Public,TRUE,2020,2020-04,2020-04-06T00:00:00Z,"Barnet	 	 · 	Southgate, Redbridge, United Kingdom",General,2022-09-26,53,0,0,1	Be kind and courteous	2	No hate speech or bullying	3	No promotions or spam	4	Respect everyone's privacy,0,small,inactive,0,inactive,suburb,3_suburb,3,suburb
EBRBL,https://en-gb.facebook.com/groups/EBRBL,facebook_search_manual,"support, volunteer & conservation",FALSE,,Barnet,,,1224753025,,,FALSE,East Barnet Royal British Legion,"""Service Not Self""",Public,TRUE,2011,2011-02,2011-02-15T00:00:00Z,no place,General,2022-09-26,392,13,0,"East Barnet Royal British Legion	About this group	""Service Not Self""	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 15 February 2011	 	See More	Members 	 	 · 	392	Natalie	 and 4 other members are admins.	Activity	No new posts today	13	 in the last month	392 total members	No new members in the last week	Created on 	11 years ago",0.033,small,low,33.1632653061224,medium,suburb,3_suburb,3,suburb
FelthamCovid19,https://en-gb.facebook.com/groups/FelthamCovid19,facebook_search_manual,"support, volunteer & conservation",FALSE,,Hounslow,,,2714630753,,,FALSE,,,,FALSE,,,,,,2022-09-26,,,,,,,,,,suburb,3_suburb,3,suburb
fixitharrow,https://en-gb.facebook.com/groups/fixitharrow,facebook_search_manual,"support, volunteer & conservation",FALSE,,Harrow,,,,,,FALSE,#Fixit Harrow Network,"HI everyone,	In this group, #Fixit, we are trying to create an awareness of the environmental and street cleaning issues which are present in some parts of Harrow, North West London. We want our plight to be recognised and the problems to be addressed. Any support that can be given will be widely appreciated. Many thanks to you all. Best Wishes x	 	See less",Public,TRUE,2016,2016-12,2016-12-19T00:00:00Z,"Harrow, United Kingdom",General,2022-09-26,6312,0,0,"#Fixit Harrow Network	About this group	HI everyone,	In this group, #Fixit, we are trying to create an awareness of the environmental and street cleaning issues which are present in some parts of Harrow, North West London. We want our plight to be recognised and the problems to be addressed. Any support that can be given will be widely appreciated. Many thanks to you all. Best Wishes x	 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	Harrow, United Kingdom	General	History	Group created on 19 December 2016. Name last changed on 14 June 2017.	 	See More	Members 	 	 · 	6.3K	Cassie	 is an admin.	Activity	No new posts today	No posts in the last month	6,312 total members	No new members in the last week	Created on 	5 years ago	Group rules from the admin	1	Our mission statement	2	Members must be	3	Member discussions and solutions	4	Posts	5	Commenting on posts	6	Privacy	7	Abuse	8	Racism or xenophobic comments...	9	Inviting members	10	Promotion or advertising",0,medium,inactive,0,inactive,2_borough,2_borough,2,borough
GrenfellVolunteers,https://en-gb.facebook.com/groups/GrenfellVolunteers,facebook_search_manual,"support, volunteer & conservation",FALSE,,Kensington and Chelsea,,"51.51411856409165, -0.21564137214803722",,,,FALSE,Grenfell Tower Volunteers Page,"We can help you if you need dedicated volunteers for any work that is being done to help or support the sufferers and the victims of the Grenfell Tower fire tragedy. That means getting you the manpower i.e. the people who wish to help you.	If you need such help at any of the centres, please submit a post asking for volunteers. The post must include the full address, time, type of work, approximate number of volunteers required and your contact number.	T&C: by asking for volunteers, you are confirming that they are working solely for the benefit of the Grenfell survivors and victims.	For any quickfire updates, save: 	bit.ly/2tCHbpT	 	See less",Public,TRUE,2017,2017-06,2017-06-15T00:00:00Z,no place,General,2022-09-26,5119,1,0,"Grenfell Tower Volunteers Page	About this group	We can help you if you need dedicated volunteers for any work that is being done to help or support the sufferers and the victims of the Grenfell Tower fire tragedy. That means getting you the manpower i.e. the people who wish to help you.	If you need such help at any of the centres, please submit a post asking for volunteers. The post must include the full address, time, type of work, approximate number of volunteers required and your contact number.	T&C: by asking for volunteers, you are confirming that they are working solely for the benefit of the Grenfell survivors and victims.	For any quickfire updates, save: 	bit.ly/2tCHbpT	 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 15 June 2017	 	See More	Members 	 	 · 	5.1K	Linda	 is an admin. 	Tony	 and 2 other members are moderators.	Activity	No new posts today	1	 in the last month	5,119 total members	No new members in the last week	Created on 	5 years ago",0,medium,low,0.195350654424692,inactive,6_poi,6_poi,6,poi
HarrowBiodiversityAndEnvironment,https://en-gb.facebook.com/groups/HarrowBiodiversityAndEnvironment,facebook_search_manual,"support, volunteer & conservation",FALSE,,Harrow,,,,,,FALSE,Harrow Biodiversity and Environment,"Educating and campaigning for the London Borough of Harrow's environment and especially biodiversity. Changing the way we as residents and our council manage gardens, green spaces and roads to enhance biodiversity and our environment. This benefits our flora and fauna but it also enhances our lives. Better mental health, cleaner air, and general well being. Some small changes can help us and future generations. Let's make Harrow a better place to live.	 	See less",Public,TRUE,2020,2020-06,2020-06-11T00:00:00Z,"Harrow, United Kingdom	 	 · 	London, United Kingdom",General,2022-09-26,996,170,4,"1	No advertising, promotions or spam	2	No hate speech or bullying	3	Be kind and courteous	4	Please respect individuals and organisations",0.171,small,medium,170.682730923695,high,2_borough,2_borough,2,borough
lewishamtoylibrary,https://en-gb.facebook.com/groups/lewishamtoylibrary,facebook_search_manual,"support, volunteer & conservation",FALSE,,Lewisham,,"51.463031922293204, -0.011465966993995566",,,,FALSE,Lewisham Toy Library,"A platform for parents/carers, groups that look after children under the age of 9. Everything connected to Lewisham Toy Library. Everything that supports those people. NO private sales or businesses please, those posts will be removed. 	 	See less",Public,TRUE,2012,2012-05,2012-05-18T00:00:00Z,no place,General,2022-09-26,394,1,0,"Lewisham Toy Library	About this group	A platform for parents/carers, groups that look after children under the age of 9. Everything connected to Lewisham Toy Library. Everything that supports those people. NO private sales or businesses please, those posts will be removed. 	 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	no place	General	History	Group created on 18 May 2012	 	See More	Members 	 	 · 	394	Sara	 and 3 other members are admins.	Activity	No new posts today	1	 in the last month	394 total members	No new members in the last week	Created on 	10 years ago",0.003,small,low,2.53807106598985,low,6_poi,6_poi,6,poi
littlevillagecamden,https://en-gb.facebook.com/groups/littlevillagecamden,facebook_search_manual,"support, volunteer & conservation",FALSE,,Camden,,,,,,FALSE,Little Village  - Camden,"Little Village Camden works a bit like a food bank but instead of food, provides good quality baby clothes, toys and equipment to families in need in the local area. We are the second branch of this amazing charity, founded in Tooting in 2015.	 	See less",Public,TRUE,2016,2016-09,2016-09-27T00:00:00Z,St Pancras and Somers Town (ward),General,2022-09-26,2937,19,1,"Little Village  - Camden	About this group	Little Village Camden works a bit like a food bank but instead of food, provides good quality baby clothes, toys and equipment to families in need in the local area. We are the second branch of this amazing charity, founded in Tooting in 2015.	 	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	St Pancras and Somers Town (ward)	General	History	Group created on 27 September 2016	 	See More	Members 	 	 · 	2.9K	May	 and 6 other members are admins.	Activity	1	 new post today	19	 in the last month	2,937 total members	No new members in the last week	Created on 	6 years ago",0.006,small,low,6.46918624446714,low,2_borough,2_borough,2,borough
nature.in.wandsworth.borough,https://en-gb.facebook.com/groups/nature.in.wandsworth.borough,facebook_search_manual,"support, volunteer & conservation",FALSE,,Wandsworth,,,,,,FALSE,Nature in Wandsworth Borough,"*PLEASE READ BEFORE REQUESTING TO JOIN* A group set up and managed by South West London Environment Network (SWLEN) for people who appreciate nature in the London Borough of Wandsworth (UK) to share their nature and landscape themed photos, events and other information. Upon requesting to join, if it is not clear from your profile you have a local connection, please answer the question/message us.	Selected information (the species, location, name of observer and date – note not photos or contact details) may be taken from posts to develop ecological records for the Borough. This information will be shared with Wandsworth Council, Greenspace Information for Greater London (GIGL) and the National Biodiversity Network. Joining and posting to this group means you consent to this.	The more serious bits:	Please be respectful of other group members. Any members spamming, using bad language or being disrespectful of others will be removed without warning. 	Remember that photos uploaded to Facebook can be copied by others. Admin of this group strongly suggest copyrighting your pictures with a watermark or post lower quality images. We take no responsibility for others downloading your pictures.  	See less",Public,TRUE,2016,2016-10,2016-10-31T00:00:00Z,"Wandsworth, Wandsworth, United Kingdom",General,2022-09-26,36,1,0,"Nature in Wandsworth Borough	About this group	*PLEASE READ BEFORE REQUESTING TO JOIN* A group set up and managed by South West London Environment Network (SWLEN) for people who appreciate nature in the London Borough of Wandsworth (UK) to share their nature and landscape themed photos, events and other information. Upon requesting to join, if it is not clear from your profile you have a local connection, please answer the question/message us.	Selected information (the species, location, name of observer and date – note not photos or contact details) may be taken from posts to develop ecological records for the Borough. This information will be shared with Wandsworth Council, Greenspace Information for Greater London (GIGL) and the National Biodiversity Network. Joining and posting to this group means you consent to this.	The more serious bits:	Please be respectful of other group members. Any members spamming, using bad language or being disrespectful of others will be removed without warning. 	Remember that photos uploaded to Facebook can be copied by others. Admin of this group strongly suggest copyrighting your pictures with a watermark or post lower quality images. We take no responsibility for others downloading your pictures.  	See less	Public	Anyone can see who's in the group and what they post.	Visible	Anyone can find this group.	Wandsworth, Wandsworth, United Kingdom	General	History	Group created on 31 October 2016	 	See More	Members 	 	 · 	36	Habitats & Heritage	 and 3 other members are admins.	Activity	No new posts today	1	 in the last month	36 total members	No new members in the last week	Created on 	5 years ago",0.028,small,low,27.7777777777778,medium,2_borough,2_borough,2,borough
RCKHackney,https://en-gb.facebook.com/groups/RCKHackney,facebook_search_manual,"support, volunteer & conservation",FALSE,,Hackney,,,,,,FALSE,,,,FALSE,,,,,,2022-09-26,,,,,,,,,,2_borough,2_borough,2,borough
redbridgejoinstogether,https://en-gb.facebook.com/groups/redbridgejoinstogether,facebook_search_manual,"support, volunteer & conservation",FALSE,,Redbridge,,,,,,FALSE,Redbridge Joins Together,"A group for Redbridge residents who want to support others as well as those who need some help themselves.	GROUP RULES 	Please keep your posts positive and polite. Posts that will be accepted: 	-Information on support groups 	-Members asking for support 	-Community events 	-Community activities  	-Helpful information and resources 	-Public health information 	Posts that will be rejected/deleted 	-Posts advertising businesses 	-Any posts asking people to buy anything or spend money 	-Posts containing individuals personal identifying details, such as addresses or phone numbers 	-Posts that shame others 	-Any posts linking to unsubstantiated health advice or opinion 	-Political or religious content or opinion that could cause others to disagree with you 	-Posts containing prejudice and hate speech –  members who post this will be removed from the group 	If you want to volunteer to help in your local community, check out Redbridge CVS at 	https://www.redbridgecvs.net/coronavirusvolunteering	 	See less",Public,TRUE,2020,2020-03,2020-03-17T00:00:00Z,"Ilford, Redbridge, United Kingdom",General,2022-09-26,2527,31,6,1	Group rules,0.012,small,medium,12.2675108824693,medium,2_borough,2_borough,2,borough
